department,account_code,description,amount,fiscal_year,column_type,row_type,source_file,source_page
Program: Shared Services,HVAC Technician,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,HVAC Technician,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Lead Custodian***,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Lead Custodian***,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Lead Custodian***,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Lead Custodian***,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Lead Custodian***,1,2.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Building Specialist/Custodian,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Building Specialist/Custodian,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Building Specialist/Custodian,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Building Specialist/Custodian,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Building Specialist/Custodian,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Facilities Custodian,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Facilities Custodian,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Facilities Custodian,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Facilities Custodian,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Facilities Custodian,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Plumber,—,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Plumber,—,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Plumber,—,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Plumber,—,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Plumber,—,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Custodians**,—,18.3,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Custodians**,—,18.3,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Custodians**,—,18.3,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Custodians**,—,18.3,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Schools Maintenance Workers**,—,5.0,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Schools Maintenance Workers**,—,5.0,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Schools Maintenance Workers**,—,5.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Schools Maintenance Workers**,—,5.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Summer Hires (.20FTE)**,—,2.0,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Summer Hires (.20FTE)**,—,2.0,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Summer Hires (.20FTE)**,—,2.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,School Summer Hires (.20FTE)**,—,2.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Part-time Custodian (0.7 FTE)***,—,0.7,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Total,8.0,10.0,2023,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Total,8.0,35.3,2024,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Total,8.0,36.3,2025,actual,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Total,8.0,36.3,2026,appropriation,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,Total,8.0,39.0,2027,request,line_item,belmont_fy2027_budget.pdf,86
Program: Shared Services,sesnepxE,11946,13512.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,sesnepxE,11946,2133.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,sesnepxE,11946,5996.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,sesnepxE,11946,20250.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,sesnepxE,11946,22000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,sesnepxE,11946,22000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,111128.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,117862.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,97245.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,75500.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,75000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,75000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,199531.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,227761.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,189325.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,207545.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,213771.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,213771.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,130983.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,164196.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,128034.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,125609.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,159377.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,159377.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,5000.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,5000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,10000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,10000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,25879.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,18978.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,15619.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,7500.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,7500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,7500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,9575.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,9884.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,9562.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,10500.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,10500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,10500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,1263.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,2111.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,5804.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,3000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,3000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,122696.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,133973.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,165334.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,203000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,240000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,240000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,4072.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,4943.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,1606.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,6500.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,6500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,6500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,1290.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,1125.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,2500.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,2500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,2500.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,42432.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,47000.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,47000.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,47000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,47000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11946,47000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,Subtotal Contract Services,661071.0,2023,actual,subtotal,belmont_fy2027_budget.pdf,88
Program: Shared Services,,Subtotal Contract Services,730131.0,2024,actual,subtotal,belmont_fy2027_budget.pdf,88
Program: Shared Services,,Subtotal Contract Services,665848.0,2025,actual,subtotal,belmont_fy2027_budget.pdf,88
Program: Shared Services,,Subtotal Contract Services,716708.0,2026,appropriation,subtotal,belmont_fy2027_budget.pdf,88
Program: Shared Services,,Subtotal Contract Services,797148.0,2027,request,subtotal,belmont_fy2027_budget.pdf,88
Program: Shared Services,,Subtotal Contract Services,797148.0,2027,request,subtotal,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11943,88150.0,2023,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11943,71979.0,2024,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11943,65636.0,2025,actual,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11943,75000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11943,85000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,,11943,85000.0,2027,request,line_item,belmont_fy2027_budget.pdf,88
Program: Shared Services,noitasnepmoC,11948,899579.0,2023,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,noitasnepmoC,11948,1126761.0,2024,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,noitasnepmoC,11948,1477824.0,2025,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,noitasnepmoC,11948,1331141.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,noitasnepmoC,11948,1561117.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,noitasnepmoC,11948,1436117.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,425.0,2025,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,5650.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,6450.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,6450.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,9200.0,2025,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,30944.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,30944.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,30944.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,36632.0,2023,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,27068.0,2024,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,3907.0,2025,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,60000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,60000.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,60000.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,47587.0,2023,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,117666.0,2024,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,110011.0,2025,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,88000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,88000.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,88000.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,37008.0,2023,actual,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,65000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,30000.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,,11948,30000.0,2027,request,line_item,belmont_fy2027_budget.pdf,89
Program: Shared Services,sesnepxE,11947,883.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,sesnepxE,11947,50500.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,sesnepxE,11947,60595.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,sesnepxE,11947,53025.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,sesnepxE,11947,74918.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7128.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,1587.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,293835.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,300000.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,337043.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,285000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,307800.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,307800.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,1127274.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,1200000.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,856356.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,982933.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,1061568.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,943351.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7628.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7218.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7500.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7500.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7500.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,7500.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,2893.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,1789.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,6000.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,6000.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11947,6000.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,664623.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,713439.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,874048.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,889522.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,932685.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,1052685.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,800.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,37971.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,25162.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,42595.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,43451.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,43451.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,1525.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,650.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,1525.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,2125.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,2125.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,650.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,1300.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,3519.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,2460.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,3300.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,4400.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,4400.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,4400.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,7410.0,2023,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,15917.0,2024,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,14924.0,2025,actual,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,13992.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,14272.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,5000.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11941,5000.0,2027,request,line_item,belmont_fy2027_budget.pdf,90
Program: Shared Services,,11945,10000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,10000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,20000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,20000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,30000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,30000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,20000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,20000.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,135450.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11945,85450.0,2027,request,line_item,belmont_fy2027_budget.pdf,91
Program: Shared Services,,11944,71295.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,71295.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,36165.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,36165.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,1100.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,1100.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,10000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,10000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,42000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,42000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,91000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,91000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,20450.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,20450.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,Subtotal Contract Services,153450.0,2027,request,subtotal,belmont_fy2027_budget.pdf,92
Program: Shared Services,,Subtotal Contract Services,153450.0,2027,request,subtotal,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,14000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,14000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,65000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Shared Services,,11944,65000.0,2027,request,line_item,belmont_fy2027_budget.pdf,92
Program: Public Safety,Chief,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Chief,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Chief,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Chief,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Chief,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Assistant Chief,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Assistant Chief,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Assistant Chief,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Assistant Chief,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Assistant Chief,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Captain,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Captain,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Captain,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Captain,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Captain,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Lieutenant,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Lieutenant,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Lieutenant,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Lieutenant,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Lieutenant,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant III,1,1.0,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant III,1,1.0,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant III,1,1.0,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant III,1,1.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant III,1,1.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant I,0.49,0.49,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant I,0.49,0.49,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant I,0.49,0.49,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant I,0.49,0.49,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Administrative Assistant I,0.49,0.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Subtotal,5.49,5.49,2023,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Subtotal,5.49,5.49,2024,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Subtotal,5.49,5.49,2025,actual,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Subtotal,5.49,5.49,2026,appropriation,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,Subtotal,5.49,5.0,2027,request,line_item,belmont_fy2027_budget.pdf,97
Program: Public Safety,noitasnepmoC,12211,570620.0,2023,actual,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,noitasnepmoC,12211,639437.0,2024,actual,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,noitasnepmoC,12211,582143.0,2025,actual,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,noitasnepmoC,12211,577320.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,noitasnepmoC,12211,604746.0,2027,request,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,noitasnepmoC,12211,604746.0,2027,request,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,,12211,14617.0,2023,actual,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,,12211,14925.0,2024,actual,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,,12211,17872.0,2025,actual,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,,12211,20639.0,2026,appropriation,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,,12211,21056.0,2027,request,line_item,belmont_fy2027_budget.pdf,99
Program: Public Safety,,12211,21056.0,2027,request,line_item,belmont_fy2027_budget.pdf,99
