department,account_code,description,amount,fiscal_year,column_type,row_type,source_file,source_page
TOWN OF WESTON,,Grand Total Budget Appropriations (with net exempt debt service),104657476.0,2024,actual,total,weston_fy2027_budget.pdf,3
TOWN OF WESTON,,Grand Total Budget Appropriations (with net exempt debt service),106380848.0,2025,actual,total,weston_fy2027_budget.pdf,3
TOWN OF WESTON,,Grand Total Budget Appropriations (with net exempt debt service),120118347.0,2026,budget,total,weston_fy2027_budget.pdf,3
TOWN OF WESTON,,Recreation,1219172.0,2022,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Recreation,1380131.0,2023,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Recreation,1465551.0,2024,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Recreation,1503862.0,2025,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Recreation,1550995.0,2026,budget,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Water,331749.0,2022,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Water,338305.0,2023,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Water,375932.0,2024,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Water,385389.0,2025,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Water,391892.0,2026,budget,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Brook School Apartments,190559.0,2022,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Brook School Apartments,198825.0,2023,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Brook School Apartments,205503.0,2024,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Brook School Apartments,216516.0,2025,actual,line_item,weston_fy2027_budget.pdf,4
TOWN OF WESTON,,Brook School Apartments,229153.0,2026,budget,line_item,weston_fy2027_budget.pdf,4
