department,account_code,description,amount,fiscal_year,column_type,row_type,source_file,source_page
GENERAL GOVERNMENT,,1210Town Manager,1028642.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1210Town Manager,966521.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1210Town Manager,1065998.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1210Town Manager,1076747.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1210Town Manager,1076747.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1210Town Manager,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1310Finance Committee,8306.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1310Finance Committee,6310.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1310Finance Committee,5000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1310Finance Committee,3000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1310Finance Committee,3000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1310Finance Committee,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1330Comptroller,563432.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1330Comptroller,553569.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1330Comptroller,592315.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1330Comptroller,599553.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1330Comptroller,599553.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1330Comptroller,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1340Assessor's,395695.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1340Assessor's,366055.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1340Assessor's,437679.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1340Assessor's,432050.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1340Assessor's,432050.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1340Assessor's,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1350Treasurer/Collector,564937.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1350Treasurer/Collector,493981.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1350Treasurer/Collector,554564.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1350Treasurer/Collector,578737.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1350Treasurer/Collector,578737.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1350Treasurer/Collector,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1360Audit,86000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1360Audit,86000.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1360Audit,98000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1360Audit,90000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1360Audit,90000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1360Audit,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1412Engineering,668346.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1412Engineering,621744.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1412Engineering,688314.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1412Engineering,673542.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1412Engineering,680542.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1412Engineering,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1413Building,552806.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1413Building,518775.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1413Building,576981.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1413Building,638653.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1413Building,638653.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1413Building,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1415Conservation,98718.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1415Conservation,98088.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1415Conservation,101006.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1415Conservation,108082.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1415Conservation,101082.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1415Conservation,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1420Planning Board,210024.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1420Planning Board,154684.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1420Planning Board,244624.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1420Planning Board,252562.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1420Planning Board,237562.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1420Planning Board,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1510Legal,540000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1510Legal,421957.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1510Legal,500000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1510Legal,500000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1510Legal,500000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1510Legal,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1520Human Resources/ADA,256238.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1520Human Resources/ADA,250265.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1520Human Resources/ADA,276333.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1520Human Resources/ADA,279016.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1520Human Resources/ADA,279016.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1520Human Resources/ADA,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1530Information Technology,817788.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1530Information Technology,784217.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1530Information Technology,841460.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1530Information Technology,874788.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1530Information Technology,874788.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1530Information Technology,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1540General Services,163750.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1540General Services,139865.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1540General Services,163750.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1540General Services,163750.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1540General Services,163750.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1540General Services,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1610Town Clerk,571639.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1610Town Clerk,529311.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1610Town Clerk,648602.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1610Town Clerk,605592.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1610Town Clerk,605592.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,1610Town Clerk,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL GENERAL GOVERNMENT,6526321.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL GENERAL GOVERNMENT,5991343.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL GENERAL GOVERNMENT,6794626.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL GENERAL GOVERNMENT,6876072.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL GENERAL GOVERNMENT,6861072.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL GENERAL GOVERNMENT,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6110Library,2360313.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6110Library,2238406.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6110Library,2452224.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6110Library,2651467.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6110Library,2574894.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6110Library,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6940Archival Center,23512.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6940Archival Center,22944.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6940Archival Center,23512.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6940Archival Center,25107.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6940Archival Center,25107.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6940Archival Center,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6941Historical Commission,3000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6941Historical Commission,1555.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6941Historical Commission,3000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6941Historical Commission,15500.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6941Historical Commission,15500.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,6941Historical Commission,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,2386825.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,2262905.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,2478736.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,2692074.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,2615501.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5110Health,510242.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5110Health,451960.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5110Health,515585.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5110Health,592951.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5110Health,554088.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5110Health,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5410Council on Aging,456814.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5410Council on Aging,445189.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5410Council on Aging,471276.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5410Council on Aging,514194.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5410Council on Aging,489417.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5410Council on Aging,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5420Veterans' Services,64801.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5420Veterans' Services,48990.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5420Veterans' Services,55623.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5420Veterans' Services,55623.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5420Veterans' Services,55623.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,5420Veterans' Services,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL HEALTH/SOCIAL,1031857.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL HEALTH/SOCIAL,946140.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL HEALTH/SOCIAL,1042484.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL HEALTH/SOCIAL,1162768.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL HEALTH/SOCIAL,1099128.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL HEALTH/SOCIAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2110Police Department,6351258.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2110Police Department,6177287.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2110Police Department,6762425.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2110Police Department,6719505.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2110Police Department,6660505.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2110Police Department,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2210Fire Department,6981665.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2210Fire Department,6775339.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2210Fire Department,7297750.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2210Fire Department,7367194.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2210Fire Department,7367194.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2210Fire Department,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2420Sealer of Weights and Measures,11029.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2420Sealer of Weights and Measures,10832.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2420Sealer of Weights and Measures,11250.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2420Sealer of Weights and Measures,11250.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2420Sealer of Weights and Measures,11250.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,2420Sealer of Weights and Measures,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,13343952.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,12963457.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,14071425.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,14097949.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,14038949.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4100DPW,9118568.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4100DPW,8774065.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4100DPW,9502461.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4100DPW,9381943.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4100DPW,9558058.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4100DPW,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4171Snow and Ice,500000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4171Snow and Ice,484271.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4171Snow and Ice,500000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4171Snow and Ice,500000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4171Snow and Ice,500000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,4171Snow and Ice,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,9618568.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,9258336.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,10002461.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,9881943.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,10058058.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL PUBLIC,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,32907523.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,31422181.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,34389732.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,34710806.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,34672708.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3100Schools,63194386.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3100Schools,63180868.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3100Schools,66144295.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3100Schools,70004563.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3100Schools,70004563.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3610Vocational School,387744.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3610Vocational School,355061.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3610Vocational School,278993.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3610Vocational School,378132.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,3610Vocational School,378132.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,63582130.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,63535929.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,66423288.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,70382695.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,70382695.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,UNALLOCATED EXPENSES,266799.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,UNALLOCATED EXPENSES,0.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,UNALLOCATED EXPENSES,140414.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,UNALLOCATED EXPENSES,700000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,UNALLOCATED EXPENSES,700000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL MUNICIPAL AND EDUCATION,96756452.0,2024,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL MUNICIPAL AND EDUCATION,94958110.0,2024,actual,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL MUNICIPAL AND EDUCATION,100953434.0,2025,budget,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL MUNICIPAL AND EDUCATION,105793501.0,2026,request,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL MUNICIPAL AND EDUCATION,105755403.0,2026,manager,total,winchester_fy2026_budget_old.pdf,12
GENERAL GOVERNMENT,,TOTAL MUNICIPAL AND EDUCATION,0.0,2026,fincom,total,winchester_fy2026_budget_old.pdf,12
UNDISTRIBUTED,,1910Energy,2213290.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,1910Energy,2011704.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,1910Energy,2156861.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,1910Energy,2234456.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,1910Energy,2234456.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,1910Energy,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9110Contributory Retirement,6765032.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9110Contributory Retirement,6765032.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9110Contributory Retirement,7098270.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9110Contributory Retirement,7462210.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9110Contributory Retirement,7462210.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9110Contributory Retirement,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9120Workers' Compensation,350000.0,2024,budget,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9120Workers' Compensation,245952.0,2024,actual,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9120Workers' Compensation,350000.0,2025,budget,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9120Workers' Compensation,440000.0,2026,request,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9120Workers' Compensation,390000.0,2026,manager,line_item,winchester_fy2026_budget_old.pdf,13
UNDISTRIBUTED,,9120Workers' Compensation,0.0,2026,fincom,line_item,winchester_fy2026_budget_old.pdf,13
